Line,EPD,pair,reliability,used.model,log.x,log.y,nboot.gc,mu.model,lambda.model,A.model,integral.model,stdmu.model,stdlambda.model,stdA.model,ci90.mu.model.lo,ci90.mu.model.up,ci90.lambda.model.lo,ci90.lambda.model.up,ci90.A.model.lo,ci90.A.model.up,ci95.mu.model.lo,ci95.mu.model.up,ci95.lambda.model.lo,ci95.lambda.model.up,ci95.A.model.lo,ci95.A.model.up,mu.spline,lambda.spline,A.spline,integral.spline,mu.bt,lambda.bt,A.bt,integral.bt,stdmu.bt,stdlambda.bt,stdA.bt,stdintegral.bt,ci90.mu.bt.lo,ci90.mu.bt.up,ci90.lambda.bt.lo,ci90.lambda.bt.up,ci90.A.bt.lo,ci90.A.bt.up,ci90.integral.bt.lo,ci90.integral.bt.up,ci95.mu.bt.lo,ci95.mu.bt.up,ci95.lambda.bt.lo,ci95.lambda.bt.up,ci95.A.bt.lo,ci95.A.bt.up,ci95.integral.bt.lo,ci95.integral.bt.up
KSEE,,ancestral,TRUE,richards,FALSE,FALSE,0,0.005190346,78.60735061,0.2303855,13.81155886,0.00041412,3.261695088,0.001146992,0.004509118,0.005871574,73.24186219,83.97283903,0.228498698,0.232272302,0.00437867,0.006002021,72.21442824,85.00027298,0.228137396,0.232633605,0.005115977,75.56962,0.232553282,14.07356302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KSEE,,ancestral,FALSE,richards,FALSE,FALSE,0,0.004472639,65.30612614,0.256088666,16.74510519,0.000157945,1.720108,0.001299258,0.004212819,0.004732459,62.47654848,68.1357038,0.253951386,0.258225947,0.004163066,0.004782212,61.93471446,68.67753782,0.25354212,0.258635213,0.006356708,-3.00343989,0.260662228,16.90156882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KSEE,,ancestral,TRUE,logistic,FALSE,FALSE,0,0.003632853,62.47420951,0.475471007,14.96826656,0.000116716,2.060270666,0.028436475,0.003440855,0.003824851,59.08506427,65.86335476,0.428693005,0.522249008,0.003404089,0.003861617,58.43607901,66.51234002,0.419735515,0.531206498,0.006196742,81.72474729,0.262744076,15.35178811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KSEE,,ancestral,TRUE,richards,FALSE,FALSE,0,0.005894041,64.966265,0.280135769,19.03406835,0.000175839,1.18547537,0.000976428,0.005604786,0.006183297,63.01615801,66.91637198,0.278529544,0.281741994,0.005549396,0.006238686,62.64273327,67.28979672,0.278221969,0.282049569,0.005833455,-3.301646086,0.283719704,19.22661885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KSEA,,ancestral,TRUE,richards,FALSE,FALSE,0,0.006992082,50.89471645,0.302130063,23.87490576,9.91E-05,0.465587164,0.000597602,0.006829113,0.007155051,50.12882557,51.66060734,0.301147007,0.303113119,0.006797906,0.007186258,49.98216561,51.80726729,0.300958762,0.303301364,0.006593922,48.77857544,0.304002127,23.97300852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KSEA,,ancestral,TRUE,richards,FALSE,FALSE,0,0.005368832,62.65580458,0.244638697,16.80951729,0.000139409,0.941416437,0.000887616,0.005139505,0.005598159,61.10717454,64.20443462,0.243178568,0.246098825,0.005095591,0.005642073,60.81062837,64.5009808,0.242898969,0.246378424,0.005297536,61.00996551,0.251172857,17.00694866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KSEA,,ancestral,TRUE,richards,FALSE,FALSE,0,0.005954758,51.95491534,0.284744842,21.92818887,0.000107616,0.669271154,0.000751418,0.00577773,0.006131786,50.85396429,53.05586639,0.28350876,0.285980924,0.005743831,0.006165685,50.64314388,53.2666868,0.283272063,0.28621762,0.005650844,49.42329948,0.285577183,22.0655105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KSEA,,ancestral,TRUE,richards,FALSE,FALSE,0,0.005882299,58.02259153,0.262404526,19.11333947,0.000127617,0.758151046,0.000783833,0.00567237,0.006092228,56.77543305,59.26975,0.26111512,0.263693931,0.00563217,0.006132427,56.53661548,59.50856758,0.260868213,0.263940839,0.005895307,55.95318727,0.26406283,19.25990117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KSEA,,ancestral,TRUE,richards,FALSE,FALSE,0,0.005314866,62.8715316,0.25856139,17.93787754,0.000186246,1.418617517,0.001086507,0.005008491,0.005621241,60.53790579,65.20515742,0.256774086,0.260348693,0.004949823,0.005679909,60.09104127,65.65202194,0.256431837,0.260690943,0.00556715,-3.862996189,0.262868373,18.13897016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KSEA,,ancestral,FALSE,richards,FALSE,FALSE,0,0.004492674,59.69453028,0.236509631,16.33102727,0.000114467,1.065068728,0.000991658,0.004304376,0.004680972,57.94249222,61.44656833,0.234878354,0.238140909,0.004268319,0.004717029,57.60699557,61.78206498,0.234565982,0.238453281,0.004938719,-3.972863219,0.242689258,16.50184811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KSES,,ancestral,TRUE,richards,FALSE,FALSE,0,0.006374926,81.42062017,0.280511207,15.57812441,0.000366675,2.234035832,0.001617971,0.005771745,0.006978107,77.74563123,85.09560912,0.277849644,0.28317277,0.005656242,0.00709361,77.04190994,85.7993304,0.277339983,0.283682431,0.007106117,82.1743838,0.285563823,15.76616557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KSES,,ancestral,FALSE,gompertz.exp,FALSE,FALSE,0,0.003925205,7.425448317,0.173555222,24.26035345,7.75E-05,1.195339534,0.00739181,0.003797728,0.004052683,5.459114783,9.39178185,0.161395695,0.18571475,0.003773317,0.004077093,5.08258283,9.768313803,0.159067274,0.18804317,0.007479322,12.0015781,0.249812834,24.2291638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KSES,,ancestral,FALSE,richards,FALSE,FALSE,0,0.00186017,54.89955654,0.15680441,10.31006695,0.000109069,4.160262753,0.004166089,0.001680751,0.002039589,48.05592431,61.74318877,0.149951195,0.163657626,0.001646395,0.002073946,46.74544154,63.05367153,0.148638877,0.164969944,0.005179956,-3.908383088,0.158597654,10.37756753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KSES,,ancestral,TRUE,richards,FALSE,FALSE,0,0.004474702,61.4505413,0.238933061,16.41336449,0.000128067,1.257515605,0.000981055,0.004264032,0.004685373,59.38192813,63.51915447,0.237319226,0.240546895,0.004223691,0.004725714,58.98581071,63.91527188,0.237010194,0.240855927,0.005203097,-3.384282151,0.244499172,16.57035788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KSES,,ancestral,TRUE,richards,FALSE,FALSE,0,0.005343422,61.36165472,0.27160945,18.45814536,7.88E-05,0.593376134,0.000654348,0.005213763,0.005473081,60.38555098,62.33775846,0.270533046,0.272685853,0.005188934,0.00549791,60.19863749,62.52467194,0.270326927,0.272891972,0.005278206,60.14258939,0.274067234,18.54519069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KSES,,ancestral,TRUE,richards,FALSE,FALSE,0,0.006227821,60.54725416,0.278745655,19.60645318,0.00010453,0.587999216,0.00067129,0.006055869,0.006399773,59.57999545,61.51451287,0.277641383,0.279849928,0.006022942,0.0064327,59.39477569,61.69973262,0.277429927,0.280061384,0.005917694,58.22332118,0.281814058,19.72562229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UA3.152,9,M02/DvH_wt,FALSE,richards,FALSE,FALSE,0,0.001819458,19.8295426,0.079285063,6.283840602,3.46E-05,0.61733422,0.000230511,0.00176251,0.001876406,18.81402781,20.84505739,0.078905873,0.079664253,0.001751606,0.001887311,18.61956753,21.03951767,0.078833263,0.079736864,0.003108216,1.993661927,0.082371319,6.284976821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UA3.152,9,M02/DvH_wt,TRUE,richards,FALSE,FALSE,0,0.001928969,23.8090705,0.087669415,6.021377955,1.18E-05,0.161840363,0.000179531,0.001909584,0.001948354,23.5428431,24.07529789,0.087374086,0.087964743,0.001905872,0.001952067,23.49186339,24.12627761,0.087317534,0.088021296,0.002355958,27.06149377,0.088937995,6.02477735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UA3.152,9,M02/DvH_wt,FALSE,logistic,FALSE,FALSE,0,0.00049937,-38.15336239,0.051924822,4.742770961,2.26E-05,2.861160053,0.000630532,0.000462242,0.000536497,-42.85997068,-33.44675411,0.050887598,0.052962046,0.000455133,0.000543606,-43.7612361,-32.54548869,0.05068898,0.053160664,0.025117621,0.882695867,0.050707969,4.749350057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UA3.152,10,M02/DvH_wt,TRUE,richards,FALSE,FALSE,0,0.007590788,58.49780217,0.320775225,13.88771895,0.000103468,0.419191657,0.00140451,0.007420583,0.007760992,57.8082319,59.18737245,0.318464806,0.323085645,0.007387991,0.007793584,57.67618652,59.31941782,0.318022385,0.323528066,0.008522513,61.65355885,0.319062137,13.98920077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UA3.152,10,M02/DvH_wt,TRUE,richards,FALSE,FALSE,0,0.007621577,59.54248836,0.335277397,12.84314857,3.73E-05,0.137624132,0.000906667,0.007560289,0.007682865,59.31609666,59.76888006,0.333785929,0.336768865,0.007548553,0.007694601,59.27274506,59.81223166,0.333500329,0.337054465,0.007329694,58.78635385,0.324090175,12.84826093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UA3.152,10,M02/DvH_wt,TRUE,richards,FALSE,FALSE,0,0.005967587,59.95482912,0.313197483,10.28658918,3.12E-05,0.153716237,0.001874875,0.005916269,0.006018905,59.70196591,60.20769233,0.310113314,0.316281652,0.005906443,0.006028732,59.65354529,60.25611294,0.309522729,0.316872238,0.006037768,60.56066151,0.280513771,10.26313094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HA2.152,8,M02/DvH_wt,TRUE,richards,FALSE,FALSE,0,0.007781494,53.91152954,0.335224994,14.71120966,3.58E-05,0.128656678,0.000652842,0.007722609,0.007840378,53.6998893,54.12316977,0.33415107,0.336298918,0.007711333,0.007851654,53.65936245,54.16369662,0.333945424,0.336504563,0.00772876,54.02604088,0.334226083,14.71279485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HA2.152,8,M02/DvH_wt,TRUE,richards,FALSE,FALSE,0,0.008443502,52.68945131,0.345752668,16.18182013,3.68E-05,0.120406146,0.000498009,0.008383033,0.008503971,52.4913832,52.88751942,0.344933443,0.346571894,0.008371454,0.00851555,52.45345526,52.92544735,0.34477657,0.346728767,0.008530524,52.90648327,0.348658941,16.2458839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HA2.152,8,M02/DvH_wt,TRUE,richards,FALSE,FALSE,0,0.0093154,57.53878545,0.371503852,15.05359478,4.37E-05,0.116289049,0.000811834,0.009243512,0.009387289,57.34748997,57.73008094,0.370168385,0.37283932,0.009229746,0.009401055,57.31085892,57.76671199,0.369912657,0.373095048,0.012167112,60.03361862,0.368334018,15.07005605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HA2.152,5,M01/DvH_wt,TRUE,richards,FALSE,FALSE,0,0.006770966,52.50756939,0.321202303,13.86700126,5.33E-05,0.237102404,0.00132248,0.006683209,0.006858723,52.11753594,52.89760284,0.319026823,0.323377783,0.006666404,0.006875528,52.04284868,52.9722901,0.318610242,0.323794364,0.009588619,49.38726462,0.312354667,13.8662132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HA2.152,5,M01/DvH_wt,TRUE,richards,FALSE,FALSE,0,0.006421813,53.90534783,0.328535356,12.29197366,3.10E-05,0.13544442,0.001410702,0.006370761,0.006472864,53.68254176,54.1281539,0.326214752,0.330855961,0.006360986,0.00648264,53.63987676,54.17081889,0.325770381,0.331300332,0.006211012,52.98152518,0.306005424,12.27716662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HA2.152,5,M01/DvH_wt,TRUE,richards,FALSE,FALSE,0,0.006325575,55.61077668,0.319968323,12.21211684,4.81E-05,0.229781377,0.001881349,0.006246384,0.006404765,55.23278632,55.98876705,0.316873503,0.323063142,0.00623122,0.00641993,55.16040518,56.06114818,0.316280878,0.323655767,0.005912174,53.53201524,0.304489762,12.31739876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UA3.152,10,M03/DvH_wt,TRUE,richards,FALSE,FALSE,0,0.00769707,56.28740496,0.332044901,14.3704095,4.81E-05,0.184748604,0.000795487,0.007618025,0.007776116,55.98349351,56.59131641,0.330736324,0.333353478,0.007602888,0.007791253,55.9252977,56.64951222,0.330485745,0.333604056,0.007854611,56.43775061,0.330966191,14.44325601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UA3.152,10,M03/DvH_wt,TRUE,richards,FALSE,FALSE,0,0.007933374,62.71475526,0.345594319,13.75149731,0.00030107,1.226150055,0.005117564,0.007438114,0.008428633,60.69773842,64.7317721,0.337175927,0.354012711,0.007343277,0.00852347,60.31150115,65.11800937,0.335563895,0.355624744,0.007447957,60.06462149,0.350032369,13.93015655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UA3.152,10,M03/DvH_wt,TRUE,richards,FALSE,FALSE,0,0.007227587,55.15204856,0.319354913,13.62004182,3.58E-05,0.143212196,0.000712977,0.007168681,0.007286494,54.9164645,55.38763263,0.318182067,0.32052776,0.007157401,0.007297774,54.87135266,55.43274447,0.317957479,0.320752348,0.007160025,54.74646904,0.31607721,13.6715599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HA2.152,8,M03/DvH_wt,FALSE,richards,FALSE,FALSE,0,0.002081831,40.85230112,0.1142151,6.480659826,0.000179839,3.636570065,0.002594107,0.001785996,0.002377666,34.87014336,46.83445888,0.109947795,0.118482406,0.001729347,0.002434315,33.72462379,47.97997845,0.109130651,0.11929955,0.007509804,23.90906716,0.118487597,6.447697561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HA2.152,8,M03/DvH_wt,FALSE,richards,FALSE,FALSE,0,0.004349821,53.3352966,0.255129901,11.07426109,0.000121903,1.185774784,0.005283571,0.00414929,0.004550351,51.38469708,55.28589612,0.246438427,0.263821376,0.004110891,0.004588751,51.01117802,55.65941518,0.244774102,0.265485701,0.018816216,44.70332974,0.249816147,11.16391787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HA2.152,8,M03/DvH_wt,TRUE,richards,FALSE,FALSE,0,0.002424117,45.52356436,0.119022823,6.090147867,2.31E-05,0.321724315,0.000405358,0.002386175,0.002462058,44.99432787,46.05280086,0.118356008,0.119689637,0.00237891,0.002469323,44.89298471,46.15414402,0.11822832,0.119817325,0.002402438,44.04348908,0.117447158,6.114998664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KSEA,,ancestral,TRUE,richards,FALSE,FALSE,0,0.004916859,38.03042164,0.185157886,11.70438206,5.41E-05,0.291807663,0.000397817,0.00482783,0.005005887,37.55039804,38.51044525,0.184503477,0.185812296,0.004810782,0.005022935,37.45847862,38.60236466,0.184378164,0.185937608,0.00530156,39.59517783,0.190228417,11.75339404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KSEA,,ancestral,TRUE,richards,FALSE,FALSE,0,0.007295737,45.24845278,0.283340121,15.38671491,3.65E-05,0.129857784,0.000381488,0.007235726,0.007355749,45.03483672,45.46206883,0.282712573,0.283967668,0.007224234,0.00736724,44.99393152,45.50297403,0.282592405,0.284087837,0.007781187,46.7895766,0.283562987,15.42369946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KSEA,,ancestral,TRUE,richards,FALSE,FALSE,0,0.00759467,44.29785223,0.300999315,17.66743135,0.000130982,0.517021539,0.000901116,0.007379204,0.007810136,43.4473518,45.14835266,0.299516978,0.302481651,0.007337945,0.007851395,43.28449001,45.31121444,0.299233127,0.302765502,0.010400175,52.23141261,0.306427963,17.80089272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KSEE,,ancestral,TRUE,richards,FALSE,FALSE,0,0.004467933,59.37450465,0.227129213,8.783859436,4.76E-05,0.369904679,0.001695347,0.004389657,0.004546209,58.76601145,59.98299785,0.224340367,0.229918058,0.004374668,0.004561198,58.64949148,60.09951782,0.223806333,0.230452092,0.00444226,58.8791433,0.22001805,8.848806532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KSEE,,ancestral,TRUE,richards,FALSE,FALSE,0,0.004255189,61.22454429,0.231157303,7.211955102,2.93E-05,0.206867809,0.002222879,0.004206935,0.004303443,60.88424674,61.56484183,0.227500668,0.234813939,0.004197695,0.004312683,60.81908338,61.63000519,0.226800461,0.235514146,0.004305422,61.72792265,0.208402864,7.194517539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KSEE,,ancestral,TRUE,richards,FALSE,FALSE,0,0.003901637,53.5847576,0.218605384,8.616418974,2.78E-05,0.246487021,0.001358042,0.00385598,0.003947294,53.17928645,53.99022875,0.216371405,0.220839362,0.003847237,0.003956036,53.10164304,54.06787216,0.215943622,0.221267145,0.003707376,51.70660936,0.21042149,8.653902692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KSER,,ancestral,TRUE,richards,FALSE,FALSE,0,0.005654256,48.80298651,0.254544047,13.80169108,0.000104306,0.659505652,0.000861471,0.005482673,0.005825839,47.71809971,49.88787331,0.253126928,0.255961166,0.005449817,0.005858695,47.51035543,50.09561759,0.252855564,0.256232529,0.005966156,49.3856759,0.258479203,13.90191252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KSER,,ancestral,TRUE,richards,FALSE,FALSE,0,0.005936788,47.90181698,0.270249124,13.17065096,3.15E-05,0.158222899,0.000558803,0.005884917,0.005988659,47.64154031,48.16209365,0.269329893,0.271168355,0.005874984,0.005998592,47.5917001,48.21193386,0.26915387,0.271344377,0.005730422,47.0864714,0.267261681,13.17135174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KSER,,ancestral,TRUE,richards,FALSE,FALSE,0,0.005906585,47.05331505,0.268631852,14.04497935,5.06E-05,0.279269783,0.000641416,0.005823405,0.005989766,46.59391626,47.51271385,0.267576723,0.26968698,0.005807477,0.006005694,46.50594628,47.60068383,0.267374677,0.269889026,0.006092932,47.51215925,0.268898112,14.100494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KSES,,ancestral,TRUE,richards,FALSE,FALSE,0,0.005910249,20.13039038,0.222279719,18.1468476,7.04E-05,0.334159771,0.000349491,0.00579436,0.006026137,19.58069756,20.68008321,0.221704806,0.222854632,0.005772169,0.006048329,19.47543723,20.78534354,0.221594716,0.222964722,0.006046956,20.15884502,0.227507979,18.13983561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KSES,,ancestral,TRUE,richards,FALSE,FALSE,0,0.005428943,19.31004942,0.229871872,18.02396255,3.43E-05,0.185165837,0.000276048,0.005372546,0.005485339,19.00545162,19.61464722,0.229417773,0.230325971,0.005361747,0.005496139,18.94712438,19.67297446,0.229330818,0.230412926,0.005579779,19.87308462,0.232252533,18.0246036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KSES,,ancestral,TRUE,richards,FALSE,FALSE,0,0.006153129,10.55967992,0.241993677,20.87888136,6.75E-05,0.272818806,0.000531148,0.006042145,0.006264114,10.11089298,11.00846685,0.241119939,0.242867415,0.006020893,0.006285366,10.02495506,11.09440478,0.240952627,0.243034727,0.01099762,26.62367602,0.248699235,20.85737427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HA2.152,5,M02/DvH_wt,TRUE,richards,FALSE,FALSE,0,0.026083585,26.84441558,0.495055558,15.41957885,0.000205929,0.098942973,0.000933652,0.025744832,0.026422339,26.68165439,27.00717677,0.4935197,0.496591416,0.025679964,0.026487206,26.65048735,27.03834381,0.493225599,0.496885517,0.025174414,26.58365288,0.492029821,15.16873265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HA2.152,5,M02/DvH_wt,TRUE,richards,FALSE,FALSE,0,0.024104115,25.94121045,0.487314013,15.67611169,0.000116839,0.0673101,0.00051817,0.023911915,0.024296316,25.83048534,26.05193557,0.486461624,0.488166403,0.02387511,0.02433312,25.80928266,26.07313825,0.4862984,0.488329626,0.024145794,25.97193913,0.485483911,15.68352555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HA2.152,5,M02/DvH_wt,TRUE,richards,FALSE,FALSE,0,0.029706732,27.24613444,0.511489611,15.92217981,0.000297369,0.11063576,0.001200388,0.029217559,0.030195905,27.06413861,27.42813026,0.509514973,0.513464248,0.029123888,0.030289576,27.02928835,27.46298053,0.509136851,0.51384237,0.028184128,26.82275359,0.507988306,15.88786295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HA2.152,9,M02/DvH_wt,TRUE,richards,FALSE,FALSE,0,0.034031319,31.75438934,0.47986039,14.34958699,0.000535489,0.163692877,0.001036186,0.033150439,0.034912199,31.48511455,32.02366412,0.478155864,0.481564915,0.03298176,0.035080878,31.4335513,32.07522737,0.477829466,0.481891313,0.034536903,32.97211829,0.490673583,14.34428625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HA2.152,9,M02/DvH_wt,TRUE,richards,FALSE,FALSE,0,0.032479333,32.92756683,0.488420534,13.98502228,0.000463754,0.160688324,0.000993698,0.031716457,0.033242209,32.66323453,33.19189912,0.486785902,0.490055166,0.031570374,0.033388291,32.61261771,33.24251594,0.486472887,0.490368181,0.030296891,32.83997494,0.496215402,14.02506944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HA2.152,9,M02/DvH_wt,TRUE,richards,FALSE,FALSE,0,0.032588824,35.1947997,0.491282309,12.96708089,0.000534791,0.185276881,0.001232095,0.031709092,0.033468556,34.89001923,35.49958017,0.489255513,0.493309105,0.031540633,0.033637015,34.83165701,35.55794238,0.488867404,0.493697215,0.028540125,33.81549715,0.496698441,13.06997319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HA2.152,9,M03/DvH_wt,TRUE,richards,FALSE,FALSE,0,0.0311561,33.3545424,0.458675593,13.08036211,0.000548809,0.196639965,0.00108176,0.030253308,0.032058891,33.03106965,33.67801514,0.456896098,0.460455089,0.030080434,0.032231765,32.96912806,33.73995673,0.456555343,0.460795843,0.031730809,34.57978943,0.474264217,13.08917754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HA2.152,9,M03/DvH_wt,TRUE,richards,FALSE,FALSE,0,0.031434319,32.32027497,0.461426736,13.55957324,0.00043037,0.150716179,0.000857163,0.030726361,0.032142277,32.07234686,32.56820309,0.460016703,0.46283677,0.030590795,0.032277844,32.02487126,32.61567868,0.459746697,0.463106776,0.033093559,33.93753686,0.469029714,13.56728924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HA2.152,9,M03/DvH_wt,TRUE,richards,FALSE,FALSE,0,0.034244237,33.86143052,0.464174627,13.27591792,0.000678661,0.206611937,0.001088164,0.03312784,0.035360634,33.52155388,34.20130715,0.462384598,0.465964657,0.032914062,0.035574412,33.45647112,34.26638991,0.462041826,0.466307429,0.034767478,34.96408902,0.481480031,13.26550271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
